location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,Region,Income group,new_cases,new_deaths,reproduction_rate,aged_65_older,hospital_beds_per_thousand,population,population_density,median_age,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,pop_vax_percent,cluster
Algeria,DZA,2021-02-09,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,246.0,6.0,1.0,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-10,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,223.0,2.0,0.97,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-11,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,267.0,4.0,0.96,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-12,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,254.0,2.0,0.94,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-13,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,210.0,3.0,0.92,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-14,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,198.0,4.0,0.87,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-15,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,183.0,4.0,0.84,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-16,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,175.0,2.0,0.82,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-17,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,178.0,2.0,0.82,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-18,0.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,171.0,3.0,0.82,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Algeria,DZA,2021-02-19,75000.0,0.0,0.0,0.0,3748.0,Middle East & North Africa,Lower middle income,182.0,4.0,0.84,6.211,1.9,43851043.0,17.348,29.1,13913.839,278.364,6.73,76.88,0.748,0.0,1
Andorra,AND,2021-01-25,576.0,576.0,0.0,0.0,0.0,Europe & Central Asia,High income,47.0,1.0,0.97,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-26,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,42.0,0.0,0.95,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-27,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,78.0,1.0,0.94,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-28,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,63.0,2.0,0.93,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-29,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,58.0,0.0,0.92,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-30,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,48.0,1.0,0.91,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-01-31,0.0,0.0,0.0,0.0,66.0,Europe & Central Asia,High income,52.0,0.0,0.9,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-01,1036.0,1036.0,0.0,0.0,66.0,Europe & Central Asia,High income,35.0,0.0,0.89,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-02,0.0,0.0,0.0,0.0,60.0,Europe & Central Asia,High income,45.0,1.0,0.88,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-03,0.0,0.0,0.0,0.0,55.0,Europe & Central Asia,High income,53.0,1.0,0.87,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-04,0.0,0.0,0.0,0.0,50.0,Europe & Central Asia,High income,67.0,0.0,0.86,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-05,0.0,0.0,0.0,0.0,44.0,Europe & Central Asia,High income,35.0,1.0,0.85,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-06,0.0,0.0,0.0,0.0,39.0,Europe & Central Asia,High income,34.0,1.0,0.85,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-07,0.0,0.0,0.0,0.0,34.0,Europe & Central Asia,High income,45.0,1.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-08,0.0,0.0,0.0,0.0,28.0,Europe & Central Asia,High income,24.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-09,0.0,0.0,0.0,0.0,28.0,Europe & Central Asia,High income,37.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-10,1291.0,1291.0,0.0,0.0,28.0,Europe & Central Asia,High income,40.0,0.0,0.83,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-11,0.0,0.0,0.0,0.0,48.0,Europe & Central Asia,High income,39.0,0.0,0.83,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-12,1622.0,1622.0,0.0,0.0,68.0,Europe & Central Asia,High income,36.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-13,0.0,0.0,0.0,0.0,74.0,Europe & Central Asia,High income,36.0,1.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-14,0.0,0.0,0.0,0.0,81.0,Europe & Central Asia,High income,40.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-15,0.0,0.0,0.0,0.0,87.0,Europe & Central Asia,High income,35.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-16,0.0,0.0,0.0,0.0,94.0,Europe & Central Asia,High income,17.0,0.0,0.83,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-17,0.0,0.0,0.0,0.0,100.0,Europe & Central Asia,High income,28.0,0.0,0.83,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-18,0.0,0.0,0.0,0.0,87.0,Europe & Central Asia,High income,27.0,0.0,0.83,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-19,2141.0,2141.0,0.0,0.0,74.0,Europe & Central Asia,High income,35.0,0.0,0.84,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-20,0.0,0.0,0.0,0.0,71.0,Europe & Central Asia,High income,27.0,0.0,0.85,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-21,0.0,0.0,0.0,0.0,67.0,Europe & Central Asia,High income,27.0,0.0,0.85,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-22,0.0,0.0,0.0,0.0,64.0,Europe & Central Asia,High income,13.0,2.0,0.86,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-23,0.0,0.0,0.0,0.0,60.0,Europe & Central Asia,High income,27.0,1.0,0.87,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-24,2390.0,2390.0,0.0,0.0,57.0,Europe & Central Asia,High income,36.0,0.0,0.88,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-25,0.0,0.0,0.0,0.0,56.0,Europe & Central Asia,High income,24.0,0.0,0.89,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-26,2526.0,0.0,0.0,0.0,55.0,Europe & Central Asia,High income,23.0,0.0,0.89,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-27,0.0,0.0,0.0,0.0,63.0,Europe & Central Asia,High income,27.0,0.0,0.91,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-02-28,0.0,0.0,0.0,0.0,72.0,Europe & Central Asia,High income,17.0,0.0,0.92,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-01,0.0,0.0,0.0,0.0,80.0,Europe & Central Asia,High income,23.0,0.0,0.94,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-02,0.0,0.0,0.0,0.0,89.0,Europe & Central Asia,High income,19.0,0.0,0.95,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-03,0.0,0.0,0.0,0.0,97.0,Europe & Central Asia,High income,40.0,2.0,0.97,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-04,0.0,0.0,0.0,0.0,103.0,Europe & Central Asia,High income,28.0,0.0,0.98,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-05,0.0,0.0,0.0,0.0,108.0,Europe & Central Asia,High income,22.0,0.0,0.99,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-06,0.0,0.0,0.0,0.0,108.0,Europe & Central Asia,High income,21.0,0.0,1.0,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-07,0.0,0.0,0.0,0.0,108.0,Europe & Central Asia,High income,23.0,0.0,1.02,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-08,3611.0,2439.0,1172.0,0.0,108.0,Europe & Central Asia,High income,27.0,0.0,1.04,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,1.52,1
Andorra,AND,2021-03-09,0.0,0.0,0.0,0.0,186.0,Europe & Central Asia,High income,20.0,0.0,1.06,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-10,4914.0,3650.0,1264.0,0.0,264.0,Europe & Central Asia,High income,41.0,0.0,1.08,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,1.64,1
Andorra,AND,2021-03-11,0.0,0.0,0.0,0.0,347.0,Europe & Central Asia,High income,0.0,0.0,1.1,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-12,0.0,0.0,0.0,0.0,430.0,Europe & Central Asia,High income,69.0,0.0,1.13,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-13,0.0,0.0,0.0,0.0,513.0,Europe & Central Asia,High income,29.0,0.0,1.13,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-14,0.0,0.0,0.0,0.0,596.0,Europe & Central Asia,High income,38.0,1.0,1.14,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-15,8363.0,7098.0,1265.0,0.0,679.0,Europe & Central Asia,High income,23.0,0.0,1.14,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,1.64,1
Andorra,AND,2021-03-16,0.0,0.0,0.0,0.0,619.0,Europe & Central Asia,High income,30.0,0.0,1.14,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-17,0.0,0.0,0.0,0.0,559.0,Europe & Central Asia,High income,41.0,0.0,1.15,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-18,0.0,0.0,0.0,0.0,493.0,Europe & Central Asia,High income,33.0,0.0,1.15,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-19,9288.0,0.0,0.0,0.0,428.0,Europe & Central Asia,High income,38.0,0.0,1.15,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-20,0.0,0.0,0.0,0.0,357.0,Europe & Central Asia,High income,50.0,0.0,1.16,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-21,0.0,0.0,0.0,0.0,287.0,Europe & Central Asia,High income,36.0,0.0,1.16,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-22,0.0,0.0,0.0,0.0,217.0,Europe & Central Asia,High income,28.0,0.0,1.17,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-23,0.0,0.0,0.0,0.0,212.0,Europe & Central Asia,High income,46.0,0.0,1.17,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-24,0.0,0.0,0.0,0.0,207.0,Europe & Central Asia,High income,47.0,1.0,1.18,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-25,0.0,0.0,0.0,0.0,202.0,Europe & Central Asia,High income,49.0,0.0,1.18,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-26,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,45.0,0.0,1.17,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-27,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,77.0,1.0,1.17,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-28,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,41.0,0.0,1.16,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-29,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,38.0,0.0,1.15,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-30,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,56.0,0.0,1.15,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-03-31,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,66.0,0.0,1.14,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-04-01,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,43.0,0.0,1.12,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-04-02,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,62.0,1.0,1.11,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-04-03,0.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,59.0,1.0,1.1,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Andorra,AND,2021-04-04,12440.0,0.0,0.0,0.0,197.0,Europe & Central Asia,High income,57.0,0.0,1.09,0.0,0.0,77265.0,163.755,0.0,0.0,109.135,7.97,83.73,0.868,0.0,1
Angola,AGO,2021-03-01,0.0,0.0,0.0,0.0,0.0,Sub-Saharan Africa,Lower middle income,47.0,0.0,1.04,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-02,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,28.0,2.0,1.04,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-03,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,41.0,0.0,1.05,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-04,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,58.0,1.0,1.05,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-05,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,45.0,0.0,1.05,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-06,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,29.0,1.0,1.06,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-07,0.0,0.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,31.0,2.0,1.06,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-08,6169.0,6169.0,0.0,0.0,881.0,Sub-Saharan Africa,Lower middle income,22.0,1.0,1.07,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-09,0.0,0.0,0.0,0.0,1367.0,Sub-Saharan Africa,Lower middle income,6.0,1.0,1.07,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-10,0.0,0.0,0.0,0.0,1853.0,Sub-Saharan Africa,Lower middle income,47.0,0.0,1.08,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-11,0.0,0.0,0.0,0.0,2339.0,Sub-Saharan Africa,Lower middle income,44.0,1.0,1.09,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-12,0.0,0.0,0.0,0.0,2825.0,Sub-Saharan Africa,Lower middle income,60.0,2.0,1.11,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-13,0.0,0.0,0.0,0.0,3311.0,Sub-Saharan Africa,Lower middle income,58.0,1.0,1.11,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-14,0.0,0.0,0.0,0.0,3797.0,Sub-Saharan Africa,Lower middle income,57.0,1.0,1.12,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-15,0.0,0.0,0.0,0.0,4283.0,Sub-Saharan Africa,Lower middle income,27.0,0.0,1.12,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-16,0.0,0.0,0.0,0.0,4283.0,Sub-Saharan Africa,Lower middle income,39.0,1.0,1.13,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-17,0.0,0.0,0.0,0.0,4283.0,Sub-Saharan Africa,Lower middle income,43.0,0.0,1.13,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-18,49000.0,49000.0,0.0,0.0,4283.0,Sub-Saharan Africa,Lower middle income,69.0,0.0,1.14,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-19,0.0,0.0,0.0,0.0,4577.0,Sub-Saharan Africa,Lower middle income,84.0,2.0,1.14,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-20,0.0,0.0,0.0,0.0,4870.0,Sub-Saharan Africa,Lower middle income,54.0,2.0,1.14,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-21,0.0,0.0,0.0,0.0,5163.0,Sub-Saharan Africa,Lower middle income,37.0,1.0,1.14,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-22,0.0,0.0,0.0,0.0,5457.0,Sub-Saharan Africa,Lower middle income,24.0,3.0,1.15,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-23,0.0,0.0,0.0,0.0,5750.0,Sub-Saharan Africa,Lower middle income,17.0,0.0,1.15,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-24,87022.0,87022.0,0.0,0.0,6044.0,Sub-Saharan Africa,Lower middle income,62.0,2.0,1.16,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-25,0.0,0.0,0.0,0.0,6681.0,Sub-Saharan Africa,Lower middle income,78.0,0.0,1.17,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-26,0.0,0.0,0.0,0.0,7025.0,Sub-Saharan Africa,Lower middle income,47.0,0.0,1.18,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-27,0.0,0.0,0.0,0.0,7369.0,Sub-Saharan Africa,Lower middle income,70.0,1.0,1.19,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-28,0.0,0.0,0.0,0.0,7713.0,Sub-Saharan Africa,Lower middle income,32.0,0.0,1.2,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Angola,AGO,2021-03-29,130750.0,130750.0,0.0,0.0,8057.0,Sub-Saharan Africa,Lower middle income,69.0,1.0,1.21,2.405,0.0,32866268.0,23.89,16.8,5819.495,276.045,3.94,61.15,0.581,0.0,1
Anguilla,AIA,2021-02-04,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-05,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-06,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-07,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-08,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-09,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-10,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-11,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-12,0.0,0.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-13,1341.0,1341.0,0.0,0.0,149.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-14,2762.0,2762.0,0.0,1421.0,331.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-15,0.0,0.0,0.0,0.0,323.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-16,0.0,0.0,0.0,0.0,316.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-17,0.0,0.0,0.0,0.0,309.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
Anguilla,AIA,2021-02-18,0.0,0.0,0.0,0.0,301.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,5
