time,tweets,language,TB Subjectivity,TB Polarity,TB Sentiment
2021-04-01,J Harper Mr Johnson s roadmap for lifting almost all restrictions by June 21 could now be dependent on a functioning vaccine passport programme Any comment Goalposts shift again,English,0.0,0.0,Neutral
2021-04-01,More than 7 500 appointments are available will begin administering shots for people 16 and older starting next Tuesday,English,0.2666666666666667,0.21333333333333332,Positive
2021-04-01,The pass is part of a growing but disjointed effort to provide vaccine passports or certifications so people won t have to hang on to a dog eared piece of paper worry about privacy or forgeries or fork over extra cash to prove they re not contagious,English,0.1,0.0,Neutral
2021-04-01,The Mail can also reveal that Mr Johnson s roadmap for lifting almost all restrictions by June 21 could now be dependent on a functioning vaccine passport programme F ing charlatan,English,0.0,0.0,Neutral
2021-04-01,blaming the surge of covid variant cases on the Federal government s vaccine procurement is a rich load of putrid nonsense But hey this will be the last wave and we will all have the best summer ever Never believe a word this man speaks or writes FireTheUCP,English,0.37222222222222223,0.4583333333333333,Positive
2021-04-01,How can it be recommended when it wasn t tested and when there have been other vaccines in the past that caused birth defects Why wasn t it tested I would think a pregnant person s level of exposure to covid would be weighed when deciding whether to take a risk with a vaccine,English,0.375,-0.013888888888888895,Negative
2021-04-01,New vaccine clinic in Grande Prairie A new large scale vaccination site will open in Grande Prairie to help more residents access the COVID 19 vaccine COVID19AB,English,0.4675324675324675,0.1974025974025974,Positive
2021-04-01,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-01,The day of getting the Covid vaccine vs the next day,English,0.0,0.0,Neutral
2021-04-01,NEW Kaiser Permanente La Medical Center Area on 05 21 05 23 05 24 05 25 05 26 Total Appointments at Location 71 Address 3782 W Martin Luther King Jr Los Angeles CA 90008 Posted 1617313924,English,0.32613636363636367,0.009090909090909087,Positive
2021-04-01,I don t want it because I have a higher percentage chance of having a negative side effect from the MRNA vaccine than a negative side effect from Covid 19 Until that changes no need to get vaccine I am not anti VAX at all but I am not high risk for Covid complications either,English,0.45999999999999996,-0.1075,Negative
2021-04-01,BioPharmCatalyst updates 04 01 21 UTHR FDA approval 15 EBS COVID vaccine manufacturing issues 13 AMTI 44 CYCN 18 AZRX 24 LVTX 14 Pipeline updates ALT LPTX BYSI GILD KDMN ONTX PASG RLMD SWTX SYN,English,0.0,0.0,Neutral
2021-04-01,My mother gets her second dose of The Covid vaccine next week and I m so nervous for her,English,0.0,0.0,Neutral
2021-04-01,Last year in March my dad was in the hospital for a week battling covid and covid kicked my ass for about a week Today my parents received their 2nd doses of the vaccine Feels really good and hope more and more have success booking appts for their loved ones,English,0.3523809523809524,0.38571428571428573,Positive
2021-04-01,Ferris State University getting nearly 2 500 COVID 19 vaccine doses for students staff,English,0.4,0.1,Positive
2021-04-01,A health care worker in Toronto says she was unable to get her COVID 19 vaccine after she was turned away from her booked appointment,English,0.5,-0.5,Negative
2021-04-01,Boris Johnson to unveil vaccine passport trial starting next month in theatres and stadiums before being rolled out to restaurants and pubs as 72 MPs brand the move divisive and discriminatory via,English,0.05,0.0,Neutral
2021-04-01,In good non April 1 related news my grandma received her second dose of the COVID vaccine today,English,0.3333333333333333,0.2333333333333333,Positive
2021-04-01,Is this true When supply issues became apparent the federal government should have immediately shared the implications of this with the public but delayed disclosing the reality until forced to do so at Senate Estimates a week later,English,0.2533333333333333,0.019999999999999983,Positive
2021-04-01,A lateral flow test will be available in lieu of a VaccinePassport It is recognised that not everyone has been offered the vaccine yet so they will be able to gain entry on production of a negative Covid test,English,0.4749999999999999,0.20000000000000004,Positive
2021-04-01,If you don t find the Ontario covid vaccine rollout plan racist classist then you need to stop being so ignorant,English,0.0,0.0,Neutral
2021-04-01,Finally found where I am on the COVID vaccine list Somewhere between the last person on Earth and zoo animals vaccine,English,0.5333333333333333,0.0,Neutral
2021-04-01,My COVID vaccine provider only injects it directly into the balls,English,0.7,0.05,Positive
2021-04-01,is it possible to get a covid vaccine and not post about it on social media Is there an award system out there,English,0.5333333333333333,0.016666666666666666,Positive
2021-04-01,1 2 HealthPoint is only providing COVID 19 vaccine to our CURRENT PATIENTS We are not able to make appointments for non patients or add non patients to a waitlist We are aware that we are listed on the Department of Health s PhaseFinder Vaccine Locator website in error,English,0.56875,0.0,Neutral
2021-04-01,Covid vaccine thief,English,0.0,0.0,Neutral
2021-04-01,UK Miscarriages Rise 366 After Taking COVID 19 Vaccine,English,0.0,0.0,Neutral
2021-04-01,COVID vaccine for kids edges closer to reality as cases surge in Michigan via,English,0.0,0.0,Neutral
2021-04-01,Don t freak out if you get these side effects from a Covid 19 vaccine They can actually be a good sign,English,0.6000000000000001,0.7,Positive
2021-04-01,Archer My doctor told me the vaccine hits haaard for those who have had COVID Hope you feel better soon,English,0.5,0.5,Positive
2021-04-01,NVAX CEO Burden s on us to convince FDA on UK data,English,0.0,0.0,Neutral
2021-04-01,what happened to if you catch covid flu stay home 14 days bobs your uncle back out to you need a jab sorry 2 probably 3 get tested daily vaccine passports to go on holiday pubs etc to start living again ohh and you can still catch it but what the heck,English,0.3333333333333333,-0.16666666666666666,Negative
2021-04-01,hrs I was listening to the Covid vaccine discussion if one accepts the vaccine one promotes the vaccine at a minimum in a tacit form Even if you don t go around promoting encouraging others to doit you took it so you re in positive support of it,English,0.5454545454545454,0.22727272727272727,Positive
2021-04-01,15 million J J COVID Vaccines Thrown Away After Ingredient Mix Up With AstraZeneca Children s Health Defense,English,0.0,0.0,Neutral
2021-04-01,GPs say federal government has set us up to fail on COVID 19 vaccine rollout auspol ScottytheQueueJumper ScottyIsAWalkingTalkingClusterfuck,English,0.29999999999999993,-0.5,Negative
2021-04-01,Today s report shows a record increase in vaccine doses administered With an increase of nearly 33 000 doses administered since yesterday we continue to work toward the end of this pandemic Check with your local vaccination locations to do your part,English,0.2,0.05,Positive
2021-04-01,Coronavirus latest news Pfizer jab produces off the scale immune response likely to protect against Brazilian variant via Very good news for areas with adequate cold storage,English,0.8026666666666668,0.22866666666666663,Positive
2021-04-01,FYI I was able to sign up for the JNJ one shot Covid vaccine at the Oakland Coliseum s drive through clinic for TOMORROW I m a happy c er I found it through an email I received this morning from the City of SF thank you City of SF Hope others can do this too Good luck,English,0.7416666666666667,0.6666666666666666,Positive
2021-04-01,And now we wait vax vaccine pfizer vaxmebaby pfizercovidvaccine pokepoke covid covid19 vaccine2021 gooddrugs stience orscience whatevs,English,0.0,0.0,Neutral
2021-04-01,Covid 19 vaccine eligibility expands as states bank on supply boost,English,0.0,0.0,Neutral
2021-04-01,I ve been making some covid 19 vaccine jokes My real thoughts the vaccine likely is safe in terms of not producing negative currently unknown health problems I believe that s how the probabilities skew That said to achieve the comfort level of 1 n,English,0.56,0.059999999999999984,Positive
2021-04-01,Pfizer BioNTech says Covid 19 vaccine protection lasts at least six months protects against variants,English,0.4,-0.3,Negative
2021-04-01,Pfizer COVID 19 vaccine is 90 effective for at least 6 months and protects against South Africa variant study shows via,English,0.6000000000000001,0.15,Positive
2021-04-01,Just want to say a big thank you to all NHS Covid 19 vaccination hub at Queens Hospital I had my second vaccine today and have nothing but admiration for all involved as you faced another busy demanding day Thank you nhsfamily COVIDVaccination caring,English,0.13333333333333333,0.03333333333333333,Positive
2021-04-01,First COVID vaccine shot in the books,English,0.3333333333333333,0.25,Positive
2021-04-01,Dr Alfred Flemming is the director of maternal fetal medicine at Unity Point Health St Luke s He says the newest data shows antibodies created by the vaccine carry over to their babies during pregnancy,English,0.0,0.0,Neutral
2021-04-01,I got the COVID 19 vaccine at a CVS and it was so fast and efficient that it s not hard to understand how the chain has already vaccinated 10 million Americans,English,0.5708333333333333,0.17291666666666666,Positive
2021-04-01,I have no right to complain when someone lost the battle against COVID Latinos are infected with coronavirus at twice the rate of white Virginians A local woman explains why getting vaccinated is personal for her Check out this Shot Clock story,English,0.2089285714285714,-0.03571428571428571,Negative
